destination_code,sum
8a194ad445affff,83
8a194ad44637fff,519
8a194ad4464ffff,32
8a194ad44667fff,376
8a194ad44717fff,1391
8a194ad4471ffff,122
8a194ad44737fff,536
8a194ad4478ffff,514
8a194ad44797fff,187
8a194ad4479ffff,786
8a194ad447a7fff,552
8a194ad447b7fff,102
8a194ad44887fff,42
8a194ad44897fff,2
8a194ad4489ffff,266
8a194ad448a7fff,4
8a194ad448b7fff,48
8a194ad4491ffff,8
8a194ad4494ffff,4
8a194ad44987fff,70
8a194ad4498ffff,363
8a194ad44997fff,3
8a194ad4499ffff,245
8a194ad449a7fff,17
8a194ad449b7fff,750
8a194ad44a87fff,17
8a194ad44a97fff,147
8a194ad44a9ffff,402
8a194ad44b57fff,378
8a194ad44b5ffff,146
8a194ad44c0ffff,102
8a194ad44c17fff,98
8a194ad44c1ffff,245
8a194ad44c27fff,62
8a194ad44c47fff,947
8a194ad44c4ffff,163
8a194ad44c57fff,661
8a194ad44c5ffff,526
8a194ad44c67fff,1204
8a194ad44c6ffff,568
8a194ad44c77fff,328
8a194ad44c87fff,828
8a194ad44c97fff,92
8a194ad44c9ffff,31
8a194ad44caffff,417
8a194ad44cb7fff,295
8a194ad44cc7fff,838
8a194ad44cd7fff,1174
8a194ad44cdffff,336
8a194ad44ceffff,825
8a194ad44cf7fff,141
8a194ad44d07fff,48
8a194ad44d17fff,2
8a194ad44d27fff,74
8a194ad44d4ffff,328
8a194ad44d57fff,280
8a194ad44d67fff,930
8a194ad44d6ffff,58
8a194ad44d77fff,239
8a194ad44d97fff,661
8a194ad44d9ffff,263
8a194ad44da7fff,28
8a194ad44db7fff,514
8a194ad4549ffff,267
8a194ad454a7fff,171
8a194ad454b7fff,249
8a194ad454c7fff,8
8a194ad454f7fff,193
8a194ad4550ffff,36
8a194ad45517fff,475
8a194ad4558ffff,104
8a194ad4559ffff,315
8a194ad455a7fff,667
8a194ad4578ffff,201
8a194ad4591ffff,101
8a194ad45937fff,2
8a194ad45c9ffff,45
8a194ad46067fff,2
8a194ad460affff,4
8a194ad460dffff,9
8a194ad460e7fff,2
8a194ad4630ffff,4
8a194ad4632ffff,759
8a194ad46357fff,323
8a194ad4635ffff,100
8a194ad464effff,2
8a194ad46597fff,3
8a194ad466b7fff,175
8a194ad46807fff,588
8a194ad46817fff,300
8a194ad4681ffff,14
8a194ad4682ffff,15
8a194ad46837fff,551
8a194ad46847fff,261
8a194ad46857fff,843
8a194ad4685ffff,481
8a194ad46867fff,109
8a194ad4686ffff,375
8a194ad46877fff,460
8a194ad468b7fff,988
8a194ad4690ffff,585
8a194ad46917fff,712
8a194ad4691ffff,1121
8a194ad4692ffff,340
8a194ad46937fff,537
8a194ad46957fff,3
8a194ad4695ffff,2
8a194ad46967fff,12
8a194ad46977fff,192
8a194ad46997fff,184
8a194ad4699ffff,718
8a194ad469a7fff,725
8a194ad469affff,416
8a194ad469b7fff,22
8a194ad46a07fff,4
8a194ad46a0ffff,498
8a194ad46a1ffff,4
8a194ad46a37fff,39
8a194ad46a57fff,77
8a194ad46ad7fff,2
8a194ad46ae7fff,11
8a194ad46af7fff,159
8a194ad46b0ffff,60
8a194ad46b27fff,322
8a194ad46b2ffff,455
8a194ad46b37fff,781
8a194ad46b77fff,421
8a194ad46ba7fff,716
8a194ad46bb7fff,372
8a194ad46c07fff,88
8a194ad46c0ffff,92
8a194ad46c17fff,122
8a194ad46c1ffff,687
8a194ad46c27fff,95
8a194ad46c2ffff,601
8a194ad46c37fff,303
8a194ad46c67fff,177
8a194ad46c77fff,608
8a194ad46c97fff,179
8a194ad46c9ffff,425
8a194ad46ca7fff,613
8a194ad46caffff,112
8a194ad46cb7fff,557
8a194ad46cd7fff,3
8a194ad46ce7fff,329
8a194ad46d07fff,544
8a194ad46d0ffff,388
8a194ad46d17fff,1320
8a194ad46d1ffff,920
8a194ad46d2ffff,388
8a194ad46d37fff,532
8a194ad46d47fff,26
8a194ad46d5ffff,2
8a194ad46d6ffff,231
8a194ad46d87fff,77
8a194ad46d97fff,379
8a194ad46d9ffff,642
8a194ad46da7fff,485
8a194ad46daffff,2
8a194ad500a7fff,56
8a194ad50127fff,13
8a194ad5029ffff,217
8a194ad50697fff,354
8a194ad5069ffff,113
8a194ad5099ffff,39
8a194ad50b6ffff,97
8a194ad50c5ffff,368
8a194ad50d47fff,41
8a194ad50db7fff,1048
8a194ad51087fff,22
8a194ad51097fff,222
8a194ad510a7fff,33
8a194ad510affff,12
8a194ad51157fff,2
8a194ad5118ffff,2
8a194ad511affff,61
8a194ad51237fff,189
8a194ad512dffff,13
8a194ad5130ffff,116
8a194ad51447fff,14
8a194ad5144ffff,29
8a194ad5145ffff,247
8a194ad5146ffff,1415
8a194ad5151ffff,119
8a194ad5152ffff,146
8a194ad5160ffff,8
8a194ad5161ffff,168
8a194ad51707fff,48
8a194ad51717fff,251
8a194ad51737fff,149
8a194ad51a27fff,2
8a194ad51b1ffff,92
8a194ad51b67fff,23
8a194ad51ba7fff,47
8a194ad51bb7fff,34
8a194ad51d07fff,645
8a194ad51d0ffff,10
8a194ad51d2ffff,378
8a194ad51d57fff,105
8a194ad51d5ffff,80
8a194ad52007fff,730
8a194ad5200ffff,828
8a194ad52017fff,571
8a194ad5201ffff,657
8a194ad52027fff,251
8a194ad5202ffff,107
8a194ad52037fff,1525
8a194ad52047fff,383
8a194ad5204ffff,49
8a194ad52057fff,78
8a194ad52067fff,430
8a194ad5206ffff,218
8a194ad52077fff,981
8a194ad520c7fff,3
8a194ad520cffff,62
8a194ad520effff,558
8a194ad52107fff,58
8a194ad5210ffff,64
8a194ad52117fff,604
8a194ad5211ffff,30
8a194ad52127fff,401
8a194ad5212ffff,1928
8a194ad52137fff,331
8a194ad52147fff,89
8a194ad5214ffff,651
8a194ad52157fff,880
8a194ad5215ffff,1761
8a194ad52167fff,541
8a194ad5216ffff,481
8a194ad52177fff,663
8a194ad52187fff,10
8a194ad5218ffff,729
8a194ad521a7fff,31
8a194ad521affff,712
8a194ad52207fff,45
8a194ad5220ffff,91
8a194ad52217fff,594
8a194ad5221ffff,1081
8a194ad52227fff,4
8a194ad5222ffff,159
8a194ad52237fff,56
8a194ad52247fff,368
8a194ad5224ffff,400
8a194ad52257fff,100
8a194ad5225ffff,266
8a194ad52267fff,824
8a194ad5226ffff,117
8a194ad52277fff,196
8a194ad522a7fff,186
8a194ad522affff,3
8a194ad522dffff,168
8a194ad522e7fff,496
8a194ad522effff,450
8a194ad52307fff,406
8a194ad5231ffff,796
8a194ad52327fff,536
8a194ad5232ffff,155
8a194ad52337fff,1302
8a194ad52347fff,618
8a194ad5234ffff,12
8a194ad52357fff,645
8a194ad5235ffff,764
8a194ad52367fff,35
8a194ad52377fff,1241
8a194ad52387fff,136
8a194ad5238ffff,39
8a194ad5239ffff,167
8a194ad523a7fff,136
8a194ad523affff,39
8a194ad523b7fff,384
8a194ad52407fff,260
8a194ad5240ffff,166
8a194ad52417fff,122
8a194ad5241ffff,919
8a194ad52427fff,820
8a194ad5242ffff,79
8a194ad52437fff,137
8a194ad52487fff,154
8a194ad52497fff,111
8a194ad5249ffff,524
8a194ad524b7fff,215
8a194ad524c7fff,535
8a194ad524cffff,83
8a194ad524e7fff,322
8a194ad52507fff,2
8a194ad5251ffff,462
8a194ad52577fff,140
8a194ad52597fff,8
8a194ad5259ffff,295
8a194ad525affff,124
8a194ad525b7fff,2
8a194ad52697fff,186
8a194ad52807fff,533
8a194ad5280ffff,633
8a194ad52817fff,743
8a194ad5281ffff,798
8a194ad52827fff,175
8a194ad5282ffff,68
8a194ad52837fff,954
8a194ad52847fff,136
8a194ad5284ffff,147
8a194ad52857fff,332
8a194ad5285ffff,923
8a194ad52867fff,856
8a194ad52877fff,582
8a194ad52887fff,710
8a194ad5288ffff,513
8a194ad5289ffff,409
8a194ad528a7fff,47
8a194ad528affff,741
8a194ad528b7fff,10
8a194ad528c7fff,600
8a194ad528cffff,237
8a194ad528d7fff,325
8a194ad528dffff,858
8a194ad528e7fff,542
8a194ad528effff,471
8a194ad528f7fff,1463
8a194ad5290ffff,3189
8a194ad5291ffff,456
8a194ad52937fff,68
8a194ad5294ffff,53
8a194ad52957fff,870
8a194ad5295ffff,756
8a194ad52987fff,430
8a194ad5298ffff,929
8a194ad52997fff,229
8a194ad5299ffff,8
8a194ad529a7fff,276
8a194ad529affff,363
8a194ad529b7fff,962
8a194ad52a07fff,463
8a194ad52a0ffff,1500
8a194ad52a1ffff,49
8a194ad52a27fff,84
8a194ad52a2ffff,256
8a194ad52a37fff,114
8a194ad52a47fff,48
8a194ad52a67fff,146
8a194ad52a6ffff,64
8a194ad52a77fff,349
8a194ad52a87fff,1255
8a194ad52a8ffff,472
8a194ad52a97fff,139
8a194ad52a9ffff,1091
8a194ad52aa7fff,144
8a194ad52aaffff,221
8a194ad52ab7fff,222
8a194ad52ac7fff,126
8a194ad52acffff,439
8a194ad52ad7fff,276
8a194ad52adffff,19
8a194ad52ae7fff,50
8a194ad52aeffff,28
8a194ad52b07fff,586
8a194ad52b57fff,333
8a194ad52b5ffff,97
8a194ad52b8ffff,42
8a194ad52ba7fff,88
8a194ad52bb7fff,14
8a194ad52c07fff,899
8a194ad52c0ffff,1077
8a194ad52c1ffff,43
8a194ad52c27fff,183
8a194ad52c2ffff,453
8a194ad52c47fff,154
8a194ad52c4ffff,174
8a194ad52c57fff,338
8a194ad52c5ffff,266
8a194ad52c67fff,107
8a194ad52c6ffff,754
8a194ad52c77fff,323
8a194ad52c8ffff,24
8a194ad52c97fff,9
8a194ad52cc7fff,17
8a194ad52ce7fff,342
8a194ad52ceffff,64
8a194ad52cf7fff,354
8a194ad52d47fff,924
8a194ad52d4ffff,192
8a194ad52d57fff,1692
8a194ad52d5ffff,254
8a194ad52d67fff,245
8a194ad52d77fff,1821
8a194ad52d97fff,482
8a194ad52db7fff,197
8a194ad53077fff,123
8a194ad53117fff,249
8a194ad5311ffff,229
8a194ad53137fff,812
8a194ad53187fff,129
8a194ad53197fff,57
8a194ad531a7fff,750
8a194ad531affff,122
8a194ad531b7fff,273
8a194ad53427fff,148
8a194ad53487fff,56
8a194ad53507fff,867
8a194ad5350ffff,260
8a194ad53517fff,1151
8a194ad5351ffff,631
8a194ad5352ffff,974
8a194ad53537fff,719
8a194ad53567fff,39
8a194ad53577fff,48
8a194ad535a7fff,805
8a194ad535affff,294
8a194ad53817fff,621
8a194ad53847fff,7
8a194ad5388ffff,137
8a194ad538d7fff,137
8a194ad538dffff,27
8a194ad538f7fff,114
8a194ad53937fff,97
8a194ad53997fff,18
8a194ad53b2ffff,2
8a194ad53c07fff,237
8a194ad53c0ffff,240
8a194ad53c17fff,370
8a194ad53c1ffff,343
8a194ad53c27fff,198
8a194ad53c37fff,100
8a194ad53c47fff,85
8a194ad53c4ffff,242
8a194ad53c57fff,121
8a194ad53c5ffff,354
8a194ad53c67fff,493
8a194ad53c77fff,9
8a194ad53c87fff,34
8a194ad53c8ffff,5
8a194ad53c9ffff,2
8a194ad53ca7fff,249
8a194ad53caffff,179
8a194ad53cb7fff,210
8a194ad53ccffff,1036
8a194ad53ce7fff,651
8a194ad53ceffff,15
8a194ad53cf7fff,119
8a194ad53d07fff,842
8a194ad53d0ffff,512
8a194ad53d17fff,141
8a194ad53d1ffff,259
8a194ad53d2ffff,17
8a194ad53d37fff,12
8a194ad53d57fff,50
8a194ad53d5ffff,154
8a194ad53d67fff,353
8a194ad53d77fff,18
8a194ad53d8ffff,470
8a194ad53d97fff,5
8a194ad53d9ffff,143
8a194ad53da7fff,124
8a194ad53daffff,101
8a194ad53db7fff,454
8a194ad54007fff,13
8a194ad540dffff,10
8a194ad54117fff,340
8a194ad54167fff,63
8a194ad5419ffff,3
8a194ad541a7fff,335
8a194ad54227fff,473
8a194ad54267fff,276
8a194ad542affff,342
8a194ad542dffff,2
8a194ad5432ffff,152
8a194ad54347fff,300
8a194ad54357fff,562
8a194ad5435ffff,426
8a194ad54417fff,3
8a194ad5441ffff,3
8a194ad54447fff,3
8a194ad54457fff,330
8a194ad5445ffff,1094
8a194ad54497fff,30
8a194ad544cffff,181
8a194ad544dffff,851
8a194ad544effff,307
8a194ad544f7fff,9
8a194ad54517fff,184
8a194ad54527fff,765
8a194ad5452ffff,88
8a194ad54537fff,287
8a194ad54577fff,128
8a194ad5458ffff,91
8a194ad54597fff,1624
8a194ad545a7fff,732
8a194ad545b7fff,3
8a194ad54687fff,642
8a194ad5468ffff,420
8a194ad54697fff,924
8a194ad546affff,37
8a194ad546b7fff,1036
8a194ad54707fff,94
8a194ad54717fff,149
8a194ad5471ffff,57
8a194ad54787fff,806
8a194ad54797fff,211
8a194ad5479ffff,64
8a194ad547a7fff,674
8a194ad547b7fff,468
8a194ad54867fff,2
8a194ad54877fff,2
8a194ad54887fff,212
8a194ad54a27fff,182
8a194ad54a37fff,15
8a194ad54a47fff,264
8a194ad54a4ffff,79
8a194ad54a67fff,149
8a194ad54a6ffff,16
8a194ad54a77fff,665
8a194ad54b07fff,969
8a194ad54b0ffff,359
8a194ad54b1ffff,1633
8a194ad54b47fff,968
8a194ad54b4ffff,635
8a194ad54b57fff,174
8a194ad54b6ffff,571
8a194ad54b77fff,10
8a194ad54c07fff,130
8a194ad54c0ffff,4
8a194ad54c27fff,266
8a194ad54c2ffff,474
8a194ad54c57fff,761
8a194ad54c77fff,4
8a194ad54c8ffff,288
8a194ad54c97fff,306
8a194ad54c9ffff,907
8a194ad54ca7fff,498
8a194ad54caffff,166
8a194ad54cb7fff,561
8a194ad54cc7fff,786
8a194ad54cd7fff,8
8a194ad54cdffff,113
8a194ad54ce7fff,100
8a194ad54ceffff,816
8a194ad54cf7fff,288
8a194ad54d07fff,155
8a194ad54d0ffff,796
8a194ad54d17fff,1190
8a194ad54d27fff,366
8a194ad54d2ffff,46
8a194ad54d57fff,1332
8a194ad54d87fff,858
8a194ad54d8ffff,335
8a194ad54d97fff,1760
8a194ad54d9ffff,31
8a194ad54da7fff,367
8a194ad54daffff,142
8a194ad54db7fff,1515
8a194ad55187fff,175
8a194ad55397fff,50
8a194ad553b7fff,363
8a194ad554f7fff,89
8a194ad55607fff,38
8a194ad5561ffff,2
8a194ad5568ffff,595
8a194ad556affff,33
8a194ad556d7fff,398
8a194ad556f7fff,214
8a194ad5570ffff,32
8a194ad55777fff,149
8a194ad5578ffff,164
8a194ad557affff,246
8a194ad55a87fff,2
8a194ad55b07fff,5
8a194ad55b9ffff,69
8a194ad55c37fff,30
8a194ad55c97fff,443
8a194ad55ca7fff,72
8a194ad55d07fff,3
8a194ad55d27fff,88
8a194ad56047fff,75
8a194ad56067fff,164
8a194ad5606ffff,439
8a194ad56107fff,779
8a194ad5610ffff,173
8a194ad56117fff,310
8a194ad5612ffff,50
8a194ad56147fff,6
8a194ad56157fff,2
8a194ad5616ffff,16
8a194ad56177fff,7
8a194ad56187fff,6
8a194ad56197fff,64
8a194ad561affff,574
8a194ad561b7fff,533
8a194ad56227fff,106
8a194ad56327fff,145
8a194ad56337fff,82
8a194ad56407fff,69
8a194ad56417fff,388
8a194ad5641ffff,115
8a194ad56427fff,102
8a194ad5642ffff,331
8a194ad56437fff,544
8a194ad56457fff,135
8a194ad5646ffff,40
8a194ad56487fff,151
8a194ad5648ffff,797
8a194ad56497fff,151
8a194ad5649ffff,463
8a194ad564a7fff,269
8a194ad564affff,464
8a194ad564b7fff,148
8a194ad564c7fff,13
8a194ad564d7fff,73
8a194ad564e7fff,222
8a194ad56507fff,679
8a194ad5650ffff,31
8a194ad5651ffff,10
8a194ad5652ffff,687
8a194ad56537fff,62
8a194ad5654ffff,2
8a194ad56557fff,1039
8a194ad5656ffff,478
8a194ad56587fff,89
8a194ad5659ffff,579
8a194ad565a7fff,622
8a194ad565affff,487
8a194ad565b7fff,477
8a194ad56657fff,2
8a194ad566c7fff,2186
8a194ad566cffff,837
8a194ad566dffff,1550
8a194ad566e7fff,927
8a194ad566effff,619
8a194ad5678ffff,164
8a194ad56807fff,551
8a194ad5680ffff,187
8a194ad56817fff,44
8a194ad56827fff,379
8a194ad56837fff,160
8a194ad56847fff,82
8a194ad5684ffff,14
8a194ad5685ffff,249
8a194ad5686ffff,496
8a194ad56877fff,328
8a194ad5688ffff,1
8a194ad5689ffff,123
8a194ad568a7fff,73
8a194ad568affff,14
8a194ad568cffff,402
8a194ad568d7fff,476
8a194ad568dffff,31
8a194ad568e7fff,345
8a194ad568effff,970
8a194ad568f7fff,309
8a194ad56907fff,195
8a194ad56917fff,17
8a194ad5691ffff,139
8a194ad56947fff,143
8a194ad5694ffff,796
8a194ad56957fff,356
8a194ad56967fff,27
8a194ad5696ffff,442
8a194ad56977fff,622
8a194ad56987fff,17
8a194ad5698ffff,136
8a194ad569affff,640
8a194ad569b7fff,607
8a194ad56a07fff,1067
8a194ad56a0ffff,631
8a194ad56a17fff,95
8a194ad56a1ffff,1107
8a194ad56a27fff,363
8a194ad56a2ffff,680
8a194ad56a37fff,614
8a194ad56a57fff,834
8a194ad56a5ffff,104
8a194ad56a87fff,2
8a194ad56a8ffff,230
8a194ad56a97fff,86
8a194ad56aaffff,1761
8a194ad56ac7fff,204
8a194ad56acffff,127
8a194ad56ad7fff,659
8a194ad56adffff,215
8a194ad56ae7fff,876
8a194ad56af7fff,630
8a194ad56b0ffff,81
8a194ad56b17fff,1119
8a194ad56b1ffff,1312
8a194ad56b27fff,761
8a194ad56b2ffff,144
8a194ad56b37fff,277
8a194ad56b47fff,901
8a194ad56b4ffff,180
8a194ad56b5ffff,5
8a194ad56b67fff,570
8a194ad56b6ffff,135
8a194ad56b77fff,48
8a194ad56b87fff,1212
8a194ad56b8ffff,653
8a194ad56ba7fff,752
8a194ad56baffff,1669
8a194ad56c07fff,282
8a194ad56c0ffff,101
8a194ad56c17fff,542
8a194ad56c27fff,938
8a194ad56c2ffff,22
8a194ad56c37fff,520
8a194ad56c57fff,57
8a194ad56c67fff,197
8a194ad56c77fff,130
8a194ad56c87fff,1842
8a194ad56c97fff,573
8a194ad56c9ffff,2
8a194ad56ca7fff,40
8a194ad56cb7fff,8
8a194ad56cc7fff,49
8a194ad56cd7fff,367
8a194ad56cdffff,18
8a194ad56ce7fff,139
8a194ad56ceffff,12
8a194ad56cf7fff,509
8a194ad56d07fff,259
8a194ad56d17fff,469
8a194ad56d1ffff,271
8a194ad56d27fff,997
8a194ad56d2ffff,233
8a194ad56d47fff,569
8a194ad56d4ffff,1013
8a194ad56d57fff,127
8a194ad56d5ffff,158
8a194ad56d6ffff,626
8a194ad56d77fff,356
8a194ad56d8ffff,784
8a194ad56d9ffff,6
8a194ad56da7fff,1635
8a194ad56daffff,88
8a194ad56db7fff,692
8a194ad5884ffff,151
8a194ad58867fff,8
8a194ad5886ffff,429
8a194ad58907fff,227
8a194ad5890ffff,446
8a194ad58937fff,2
8a194ad58947fff,248
8a194ad5894ffff,86
8a194ad58977fff,47
8a194ad58b0ffff,168
8a194ad58b1ffff,50
8a194ad58b47fff,4
8a194ad58b5ffff,172
8a194ad58d07fff,708
8a194ad58d0ffff,117
8a194ad58d17fff,55
8a194ad58d2ffff,80
8a194ad58d67fff,85
8a194ad58da7fff,232
8a194ad58db7fff,86
8a194ad5a907fff,430
8a194ad5a927fff,386
8a194ad5c017fff,310
8a194ad5c167fff,61
8a194ad5c237fff,34
8a194ad5c38ffff,401
8a194ad5c3affff,238
8a194ad5c407fff,86
8a194ad5c40ffff,511
8a194ad5c417fff,372
8a194ad5c41ffff,382
8a194ad5c42ffff,58
8a194ad5c457fff,86
8a194ad5c467fff,138
8a194ad5c477fff,139
8a194ad5c487fff,38
8a194ad5c48ffff,11
8a194ad5c497fff,375
8a194ad5c49ffff,411
8a194ad5c4a7fff,3
8a194ad5c4affff,17
8a194ad5c4b7fff,301
8a194ad5c4cffff,3
8a194ad5c4dffff,397
8a194ad5c4e7fff,37
8a194ad5c547fff,2764
8a194ad5c54ffff,317
8a194ad5c55ffff,316
8a194ad5c59ffff,395
8a194ad5c60ffff,529
8a194ad5c61ffff,693
8a194ad5c647fff,200
8a194ad5c65ffff,153
8a194ad5c687fff,4
8a194ad5c68ffff,136
8a194ad5c697fff,313
8a194ad5c69ffff,375
8a194ad5c6c7fff,1738
8a194ad5c6d7fff,500
8a194ad5c6dffff,489
8a194ad5c6effff,479
8a194ad5c6f7fff,486
8a194ad5c78ffff,464
8a194ad5c79ffff,364
8a194ad5c7a7fff,439
8a194ad5c80ffff,397
8a194ad5c837fff,200
8a194ad5c85ffff,140
8a194ad5c9a7fff,99
8a194ad5ca1ffff,160
8a194ad5ca27fff,23
8a194ad5ca37fff,64
8a194ad5caf7fff,11
8a194ad5cd6ffff,128
8a194ad5db1ffff,948
8a194ad5dc17fff,213
8a194ad5e04ffff,1385
8a194ad5e12ffff,77
8a194ad5e147fff,1551
8a194ad5e14ffff,161
8a194ad5e157fff,458
8a194ad5e15ffff,500
8a194ad5e167fff,710
8a194ad5e16ffff,432
8a194ad5e177fff,1084
8a194ad5e207fff,150
8a194ad5e217fff,182
8a194ad5e227fff,671
8a194ad5e237fff,1766
8a194ad5e277fff,177
8a194ad5e287fff,410
8a194ad5e28ffff,887
8a194ad5e2affff,312
8a194ad5e2f7fff,95
8a194ad5e307fff,37
8a194ad5e30ffff,5
8a194ad5e317fff,700
8a194ad5e31ffff,887
8a194ad5e32ffff,1923
8a194ad5e337fff,5
8a194ad5e357fff,10
8a194ad5e367fff,148
8a194ad5e387fff,812
8a194ad5e38ffff,663
8a194ad5e39ffff,583
8a194ad5e3a7fff,2352
8a194ad5e547fff,8
8a194ad5e557fff,23
8a194ad5e807fff,290
8a194ad5e80ffff,67
8a194ad5e817fff,40
8a194ad5e81ffff,186
8a194ad5e827fff,1076
8a194ad5e84ffff,537
8a194ad5e857fff,151
8a194ad5e86ffff,831
8a194ad5e877fff,59
8a194ad5e8a7fff,295
8a194ad5e8affff,1068
8a194ad5e8cffff,296
8a194ad5e8dffff,102
8a194ad5e8e7fff,485
8a194ad5e8effff,1106
8a194ad5e90ffff,274
8a194ad5e92ffff,244
8a194ad5e947fff,380
8a194ad5e94ffff,497
8a194ad5e967fff,116
8a194ad5e96ffff,64
8a194ad5e977fff,945
8a194ad5e99ffff,453
8a194ad5e9affff,32
8a194ad5ea07fff,1116
8a194ad5ea0ffff,598
8a194ad5ea17fff,767
8a194ad5ea1ffff,248
8a194ad5ea27fff,848
8a194ad5ea2ffff,308
8a194ad5ea37fff,542
8a194ad5ea47fff,33
8a194ad5ea4ffff,296
8a194ad5ea5ffff,868
8a194ad5ea67fff,812
8a194ad5ea6ffff,140
8a194ad5ea87fff,1052
8a194ad5ea8ffff,49
8a194ad5ea97fff,1137
8a194ad5ea9ffff,264
8a194ad5eaa7fff,509
8a194ad5eaaffff,1542
8a194ad5eab7fff,39
8a194ad5eacffff,22
8a194ad5ead7fff,483
8a194ad5eadffff,457
8a194ad5eae7fff,92
8a194ad5eaeffff,468
8a194ad5eaf7fff,974
8a194ad5eb07fff,89
8a194ad5eb17fff,448
8a194ad5eb1ffff,292
8a194ad5eb2ffff,4
8a194ad5eb37fff,4
8a194ad5eb4ffff,352
8a194ad5eb57fff,694
8a194ad5eb5ffff,238
8a194ad5eb67fff,308
8a194ad5eb6ffff,421
8a194ad5eb87fff,307
8a194ad5eb97fff,1524
8a194ad5eb9ffff,866
8a194ad5ebaffff,531
8a194ad5ebb7fff,375
8a194ad5ec5ffff,5
8a194ad60087fff,2
8a194ad60627fff,150
8a194ad60d87fff,165
8a194ad60d97fff,2
8a194ad62007fff,195
8a194ad62017fff,45
8a194ad62027fff,906
8a194ad62037fff,2069
8a194ad62057fff,390
8a194ad6205ffff,756
8a194ad62077fff,273
8a194ad62087fff,5
8a194ad6208ffff,1449
8a194ad6209ffff,57
8a194ad620a7fff,358
8a194ad620affff,388
8a194ad620c7fff,131
8a194ad620cffff,280
8a194ad620effff,4
8a194ad62107fff,777
8a194ad6210ffff,212
8a194ad62117fff,181
8a194ad6211ffff,1224
8a194ad62127fff,1001
8a194ad6212ffff,4801
8a194ad62137fff,444
8a194ad62147fff,1843
8a194ad6214ffff,274
8a194ad62157fff,329
8a194ad6215ffff,802
8a194ad62177fff,1882
8a194ad62187fff,166
8a194ad6218ffff,352
8a194ad62197fff,410
8a194ad6219ffff,387
8a194ad621a7fff,1277
8a194ad621affff,1239
8a194ad621b7fff,248
8a194ad6238ffff,43
8a194ad62397fff,36
8a194ad6239ffff,429
8a194ad623a7fff,134
8a194ad623affff,653
8a194ad623b7fff,14
8a194ad62407fff,150
8a194ad6240ffff,74
8a194ad62417fff,443
8a194ad6241ffff,886
8a194ad62427fff,450
8a194ad6242ffff,165
8a194ad62437fff,572
8a194ad62447fff,91
8a194ad62457fff,337
8a194ad6245ffff,955
8a194ad62467fff,34
8a194ad6246ffff,926
8a194ad62477fff,227
8a194ad6248ffff,231
8a194ad62497fff,88
8a194ad6249ffff,822
8a194ad624a7fff,729
8a194ad624affff,130
8a194ad624b7fff,241
8a194ad624c7fff,23
8a194ad624cffff,532
8a194ad624d7fff,356
8a194ad624dffff,16
8a194ad624e7fff,695
8a194ad624effff,610
8a194ad62507fff,1104
8a194ad6250ffff,73
8a194ad6251ffff,157
8a194ad6252ffff,194
8a194ad6254ffff,100
8a194ad6255ffff,30
8a194ad62587fff,701
8a194ad6258ffff,1354
8a194ad62597fff,800
8a194ad6259ffff,6
8a194ad625a7fff,326
8a194ad625affff,16
8a194ad625b7fff,367
8a194ad62607fff,252
8a194ad6261ffff,113
8a194ad62637fff,88
8a194ad62687fff,23
8a194ad6268ffff,43
8a194ad62697fff,1408
8a194ad626a7fff,31
8a194ad626affff,131
8a194ad626b7fff,1
8a194ad626cffff,80
8a194ad626dffff,366
8a194ad626e7fff,4
8a194ad626effff,8
8a194ad626f7fff,828
8a194ad62707fff,19
8a194ad6270ffff,137
8a194ad62717fff,976
8a194ad6271ffff,653
8a194ad62727fff,135
8a194ad6272ffff,305
8a194ad62737fff,207
8a194ad6276ffff,18
8a194ad62777fff,91
8a194ad6278ffff,28
8a194ad6279ffff,574
8a194ad627a7fff,366
8a194ad627b7fff,1274
8a194ad62807fff,3
8a194ad6281ffff,2
8a194ad6282ffff,15
8a194ad62857fff,6
8a194ad62897fff,862
8a194ad6289ffff,463
8a194ad628a7fff,143
8a194ad628b7fff,1104
8a194ad6291ffff,914
8a194ad62977fff,2
8a194ad62987fff,2
8a194ad6298ffff,2
8a194ad62997fff,165
8a194ad6299ffff,163
8a194ad62c07fff,80
8a194ad62c17fff,332
8a194ad62c1ffff,313
8a194ad62c27fff,272
8a194ad62c2ffff,151
8a194ad62c37fff,136
8a194ad62c47fff,736
8a194ad62c4ffff,131
8a194ad62c57fff,145
8a194ad62c5ffff,202
8a194ad62c67fff,665
8a194ad62c6ffff,687
8a194ad62c87fff,993
8a194ad62c8ffff,178
8a194ad62ca7fff,20
8a194ad62cb7fff,501
8a194ad62ccffff,971
8a194ad62cd7fff,438
8a194ad62cdffff,301
8a194ad62ceffff,42
8a194ad62d07fff,262
8a194ad62d0ffff,512
8a194ad62d17fff,4
8a194ad62d1ffff,35
8a194ad62d27fff,1617
8a194ad62d2ffff,49
8a194ad62d37fff,524
8a194ad62d47fff,217
8a194ad62d57fff,219
8a194ad62d5ffff,181
8a194ad62d67fff,208
8a194ad62d6ffff,264
8a194ad62d77fff,310
8a194ad62d87fff,2025
8a194ad62d8ffff,303
8a194ad62d97fff,277
8a194ad62d9ffff,34
8a194ad62da7fff,599
8a194ad62db7fff,780
8a194ad6300ffff,479
8a194ad6302ffff,125
8a194ad63057fff,75
8a194ad6318ffff,267
8a194ad631affff,35
8a194ad6328ffff,2
8a194ad63297fff,393
